时间,车辆编号,往行1/复行0,站点号,前门0/后门1,上车人数,下车人数
2018/11/1 9:30,4912,1,20,0,1,0
2018/11/1 9:30,4930,0,22,1,0,13
2018/11/1 9:30,4912,1,20,1,0,5
2018/11/1 9:30,4923,0,1,0,0,0
2018/11/1 9:30,4923,0,1,1,0,0
2018/11/1 9:30,4924,0,8,0,1,0
2018/11/1 9:30,4924,0,8,1,0,0
2018/11/1 9:30,4916,0,16,0,1,0
2018/11/1 9:30,4916,0,16,1,0,3
2018/11/1 9:30,4936,1,8,0,7,0
2018/11/1 9:30,4936,1,8,1,0,1
2018/11/1 9:30,4912,1,21,0,0,0
2018/11/1 9:30,4911,0,7,0,4,0
2018/11/1 9:30,4923,0,1,0,0,0
2018/11/1 9:30,4910,0,23,0,0,0
2018/11/1 9:30,4933,1,18,0,0,0
2018/11/1 9:30,4933,1,18,1,0,10
2018/11/1 9:30,4911,0,7,1,0,2
2018/11/1 9:30,4923,0,1,1,0,0
